transaction_id,user_id,product_id,amount,date,zscore,amount_wins,year,month,day,payment_encoded,payment_type_Cash,payment_type_Credit Card,payment_type_Debit Card,payment_type_Net Banking,payment_type_UPI,payment_type_Wallet,spending_group,log_amount,amount_std,amount_minmax,name,age,gender,city,registration_date,product_name,category,price,stock,last_purchase,days_since_last_purchase,purchase_frequency,avg_monthly_spend,category_total_spend
T000533,U0072,P026,69.75,2023-08-22,0.04736610646878039,69.75,2023,8,22,4,False,False,False,False,True,False,Medium,4.259152536523347,0.3094866525975492,0.4348497613030048,Myra Kulkarni,44,Other,Hyderabad,2022-03-17,Product_026,Beauty,3490.97,332,2025-05-08,321,4,69.75,69.75
T000534,U0145,P013,19.66,2024-01-04,-1.0556615058630212,21.137,2024,1,4,0,True,False,False,False,False,False,Low,3.0281994636914926,-1.32043462436448,0.08319292333614153,Aarav Kulkarni,34,Male,Kolkata,2022-05-10,Product_013,Beauty,3354.37,155,2025-03-29,361,7,19.66,124.94
T000535,U0175,P050,101.24,2023-02-25,0.7408047072339716,101.24,2023,2,25,0,True,False,False,False,False,False,High,4.627322990629224,1.3341666488350077,0.6559253018814939,Muhammad Singh,34,Male,Kanpur,2022-07-03,Product_050,Toys,2833.37,45,2025-02-17,401,6,69.81666666666666,101.24
T000536,U0187,P030,72.5,2024-03-05,0.10792362161975771,72.5,2024,3,5,5,False,False,False,False,False,True,Medium,4.297285406218791,0.3989712505541389,0.45415613591687726,Vivaan Kulkarni,35,Other,Hyderabad,2024-08-28,Product_030,Home,685.55,28,2025-05-31,298,7,72.5,149.75
T000537,U0113,P019,63.66,2023-05-22,-0.08674126344738403,63.66,2023,5,22,5,False,False,False,False,False,True,Medium,4.169142772297287,0.11131894294095578,0.39209491715810163,Ira Kulkarni,32,Female,Bengaluru,2024-04-18,Product_019,Home,523.79,441,2024-04-08,716,3,63.66,102.41999999999999
T000538,U0105,P044,98.46,2023-10-13,0.6795865646449836,98.46,2023,10,13,3,False,False,False,True,False,False,Medium,4.599755553286593,1.2437058552643458,0.6364083122718337,Kabir Amin,30,Female,Indore,2022-12-01,Product_044,Beauty,1655.45,268,2025-05-10,319,6,98.46,202.88
T000539,U0163,P020,148.31,2024-06-01,1.7773291574727001,124.071,2024,6,1,2,False,False,True,False,False,False,High,5.006024681538572,2.8658175673138,0.9863802302723954,Sara Khan,41,Other,Mumbai,2023-06-14,Product_020,Toys,1595.75,428,2025-01-23,426,6,148.31,272.09000000000003
T000540,U0169,P010,100.35,2025-05-16,0.7212060932396552,100.35,2025,5,16,5,False,False,False,False,False,True,High,4.618579872898009,1.3052061789508749,0.6496770570064588,Diya Mukherjee,30,Other,Vadodara,2022-12-05,Product_010,Sports,1315.44,77,2025-05-16,313,4,100.35,208.26
T000541,U0097,P005,18.09,2025-09-08,-1.090234341785579,21.137,2025,9,8,3,False,False,False,True,False,False,Low,2.949164637737656,-1.3715221948342422,0.07217073855658522,Aarohi Nair,34,Male,Hyderabad,2024-06-17,Product_005,Books,1178.99,18,2025-09-08,198,5,51.24,18.09
T000542,U0150,P026,25.34,2025-05-06,-0.9305827109330025,25.34,2025,5,6,0,True,False,False,False,False,False,Low,3.271088696315135,-1.1356082547668693,0.12306936253861275,Muhammad Gupta,34,Other,Kolkata,2022-04-15,Product_026,Beauty,3490.97,332,2025-08-02,235,9,27.744999999999997,25.34
T000543,U0140,P003,37.53,2023-06-24,-0.6621477619546703,37.53,2023,6,24,4,False,False,False,False,True,False,Low,3.6514371586380663,-0.7389474369156587,0.20864925582701488,Ishaan Bose,22,Female,Chennai,2023-04-11,Product_003,Beauty,3027.98,127,2024-06-25,638,4,52.195,62.91
T000544,U0028,P050,55.46,2024-12-28,-0.2673127631702982,55.46,2024,12,28,2,False,False,True,False,False,False,Medium,4.033532422825343,-0.1555078582386935,0.3345268183094636,Kiara Kulkarni,35,Male,Nagpur,2023-01-26,Product_050,Toys,2833.37,45,2025-08-23,214,8,55.46,55.46
T000545,U0043,P042,74.48,2023-04-01,0.15152503252846147,74.48,2023,4,1,0,True,False,False,False,False,False,Medium,4.32386772050035,0.4634001610828837,0.4680567256388655,Ira Roy,31,Male,Kolkata,2022-08-19,Product_042,Home,4406.39,59,2025-05-12,317,5,74.48,140.15
T000546,U0145,P042,35.32,2025-03-29,-0.7108139832214557,35.32,2025,3,29,5,False,False,False,False,False,True,Low,3.5923685537330927,-0.8108605138189544,0.19313395113732096,Aarav Kulkarni,34,Male,Kolkata,2022-05-10,Product_042,Home,4406.39,59,2025-03-29,361,7,59.480000000000004,35.32
T000547,U0193,P022,61.07,2023-08-05,-0.1437754322623044,61.07,2023,8,5,3,False,False,False,True,False,False,Medium,4.128262780425561,0.027040721592749555,0.3739118225217635,Ishaan Chopra,33,Other,Chennai,2023-03-12,Product_022,Electronics,3207.91,466,2025-02-25,393,5,61.07,91.61
T000548,U0003,P007,34.7,2024-03-30,-0.724466950273676,34.7,2024,3,30,4,False,False,False,False,True,False,Low,3.5751506887855933,-0.8310352231764401,0.18878124122437517,Aarohi Gupta,37,Other,Indore,2022-02-02,Product_007,Books,2084.59,134,2025-11-01,144,4,34.7,34.7
T000549,U0131,P048,37.83,2024-03-28,-0.6555414875745638,37.83,2024,3,28,0,True,False,False,False,False,False,Low,3.659193143743576,-0.7291854807749398,0.21075540578489185,Muhammad Mukherjee,19,Female,Patna,2024-08-26,Product_048,Clothing,3666.72,295,2025-07-23,245,5,37.83,37.83
T000550,U0115,P024,23.48,2025-08-06,-0.9715416120896635,23.48,2025,8,6,3,False,False,False,True,False,False,Low,3.1978564576441255,-1.1961323828393264,0.11001123279977534,Aarav Verma,30,Male,Bhopal,2023-09-18,Product_024,Home,2509.0,267,2025-10-15,161,6,23.48,80.47
T000551,U0198,P044,31.38,2025-10-21,-0.7975763867468562,31.38,2025,10,21,0,True,False,False,False,False,False,Low,3.477540948249489,-0.9390675378003958,0.16547318169053638,Kabir Bose,33,Female,Visakhapatnam,2023-07-07,Product_044,Beauty,1655.45,268,2025-10-29,147,3,54.695,31.38
T000552,U0039,P023,24.26,2025-09-15,-0.9543652987013863,24.26,2025,9,15,1,False,True,False,False,False,False,Low,3.229222116922345,-1.1707512968734572,0.11548722269025556,Meera Gupta,21,Other,Ahmedabad,2022-05-12,Product_023,Books,1984.98,450,2025-09-18,188,6,29.905,24.26
T000553,U0027,P019,30.4,2023-06-25,-0.8191568830552043,30.4,2023,6,25,3,False,False,False,True,False,False,Low,3.4468078929142076,-0.9709565945267441,0.15859309182813813,Vihaan Reddy,22,Other,Pune,2024-03-22,Product_019,Home,523.79,441,2024-12-25,455,4,30.4,30.4
T000554,U0030,P047,102.74,2024-12-14,0.7738360791345047,102.74,2024,12,14,2,False,False,True,False,False,False,High,4.6418877689232545,1.382976429538602,0.666456051670879,Aarohi Sharma,29,Other,Hyderabad,2023-11-30,Product_047,Electronics,1846.57,300,2025-09-29,177,9,102.74,102.74
T000555,U0080,P022,30.89,2024-02-28,-0.8083666349010301,30.89,2024,2,28,3,False,False,False,True,False,False,Low,3.4622924810219664,-0.9550120661635699,0.16203313675933725,Ishaan Amin,18,Female,Jaipur,2024-07-16,Product_022,Electronics,3207.91,466,2025-04-15,344,7,30.89,101.83
T000557,U0025,P029,73.4,2025-07-15,0.1277424447600777,73.4,2025,7,15,5,False,False,False,False,False,True,Medium,4.309455941839047,0.42825711897629576,0.4604745857905083,Saanvi Bose,27,Female,Kolkata,2022-05-22,Product_029,Clothing,128.31,289,2025-10-02,174,6,73.4,99.75
T000558,U0082,P005,61.0,2023-04-02,-0.1453168962843293,61.0,2023,4,2,4,False,False,False,False,True,False,Medium,4.127134385045092,0.02476293182658181,0.37342038753159223,Ishaan Verma,34,Male,Lucknow,2024-02-29,Product_005,Books,1178.99,18,2025-10-02,174,7,61.0,188.73000000000002
T000559,U0182,P008,32.62,2024-12-03,-0.7702704526424153,32.62,2024,12,3,1,False,True,False,False,False,False,Low,3.5151211279804695,-0.8987181190854244,0.17417860151642794,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_008,Books,4534.16,161,2025-10-28,148,11,61.334999999999994,104.02
T000560,U0166,P007,83.11,2023-12-03,0.3415655255295284,83.11,2023,12,3,5,False,False,False,False,False,True,Medium,4.432125465974346,0.7442190993975634,0.5286436394271272,Meera Roy,35,Male,Bengaluru,2022-10-29,Product_007,Books,2084.59,134,2025-01-11,438,4,83.11,132.34
T000561,U0190,P016,38.65,2023-12-24,-0.6374843376022723,38.65,2023,12,24,0,True,False,False,False,False,False,Low,3.680090948080857,-0.7025028006569749,0.21651221566975568,Aarav Mukherjee,19,Female,Ghaziabad,2023-04-27,Product_016,Books,807.27,58,2025-08-08,229,5,38.65,38.65
T000562,U0142,P011,58.74,2025-05-23,-0.19508416328113243,58.74,2025,5,23,4,False,False,False,False,True,False,Medium,4.090001812787964,-0.0487771377668337,0.35755405784891886,Kiara Khan,42,Male,Bhopal,2022-01-20,Product_011,Electronics,1410.29,28,2025-09-16,190,7,58.04333333333333,82.19
T000564,U0048,P041,51.54,2025-06-04,-0.3536347484036913,51.54,2025,6,4,5,False,False,False,False,False,True,Medium,3.961574784257394,-0.28306408514408693,0.3070064588598708,Meera Das,40,Other,Ahmedabad,2024-01-11,Product_041,Home,3218.83,273,2025-08-27,210,4,65.87,96.18
T000565,U0102,P002,108.81,2024-02-09,0.907503030758662,108.81,2024,2,9,5,False,False,False,False,False,True,High,4.698751599609622,1.5804933421191476,0.7090704858185903,Kiara Sharma,28,Other,Vadodara,2023-12-05,Product_002,Grocery,605.91,150,2025-02-17,401,6,78.85,108.81
T000566,U0116,P038,35.81,2025-03-07,-0.7000237350672815,35.81,2025,3,7,3,False,False,False,True,False,False,Low,3.60576954739093,-0.7949159854557802,0.19657399606852008,Aditya Roy,34,Female,Patna,2022-07-19,Product_038,Home,393.65,58,2025-06-30,268,11,42.085,168.49
T000567,U0002,P046,53.46,2024-02-26,-0.31135459237100893,53.46,2024,2,26,2,False,False,True,False,False,False,Medium,3.9974664872456134,-0.22058756584348604,0.32048581859028363,Sai Reddy,30,Other,Hyderabad,2023-11-24,Product_046,Toys,4970.99,267,2024-04-27,697,6,58.235,157.0
T000569,U0148,P007,37.48,2024-01-18,-0.6632488076846882,37.48,2024,1,18,0,True,False,False,False,False,False,Low,3.6501386257975055,-0.7405744296057786,0.20829823083403534,Vihaan Iyer,21,Female,Hyderabad,2023-08-16,Product_007,Books,2084.59,134,2025-02-09,409,3,37.48,67.84
T000571,U0030,P017,83.48,2025-09-29,0.34971326393166,83.48,2025,9,29,5,False,False,False,False,False,True,Medium,4.436514819957951,0.7562588453044501,0.5312412243751755,Aarohi Sharma,29,Other,Hyderabad,2023-11-30,Product_017,Beauty,3697.53,235,2025-09-29,177,9,58.900000000000006,168.95
T000572,U0136,P041,38.96,2025-03-06,-0.6306578540761621,38.96,2025,3,6,4,False,False,False,False,True,False,Low,3.687878953780353,-0.692415445978232,0.21868857062622857,Anaya Bose,44,Other,Pune,2024-05-10,Product_041,Home,3218.83,273,2025-03-06,384,5,38.96,162.94
T000573,U0157,P026,79.79,2023-08-22,0.26845608905634866,79.79,2023,8,22,0,True,False,False,False,False,False,Medium,4.391853195491617,0.6361867847736079,0.5053355798932885,Aarohi Joshi,46,Female,Indore,2024-04-25,Product_026,Beauty,3490.97,332,2025-06-20,278,5,79.79,79.79
T000574,U0090,P023,97.86,2023-12-20,0.6663740158847704,97.86,2023,12,20,3,False,False,False,True,False,False,Medium,4.593704707878813,1.2241819429829084,0.6321960123560797,Sai Iyer,36,Male,Indore,2022-01-26,Product_023,Books,1984.98,450,2025-03-13,377,5,97.86,97.86
T000575,U0173,P046,79.29,2023-06-23,0.25744563175617097,79.29,2023,6,23,4,False,False,False,False,True,False,Medium,4.385645080196593,0.6199168578724098,0.5018253299634934,Muhammad Joshi,31,Female,Patna,2024-09-27,Product_046,Toys,4970.99,267,2025-06-26,272,6,71.02000000000001,242.34
T000576,U0173,P009,21.28,2023-08-30,-1.0199876242104455,21.28,2023,8,30,4,False,False,False,False,True,False,Low,3.1036894150590832,-1.267720061204598,0.09456613310867734,Muhammad Joshi,31,Female,Patna,2024-09-27,Product_009,Clothing,1799.44,163,2025-06-26,272,6,58.645,180.04000000000002
T000577,U0062,P020,35.29,2024-01-10,-0.7114746106594665,35.29,2024,1,10,1,False,True,False,False,False,False,Low,3.591542221224979,-0.8118367094330263,0.19292333614153326,Muhammad Verma,30,Other,Vadodara,2022-03-04,Product_020,Toys,1595.75,428,2025-07-02,266,7,35.29,35.29
T000578,U0096,P045,47.06,2025-03-06,-0.4522884458132834,47.06,2025,3,6,2,False,False,True,False,False,False,Low,3.872450230308323,-0.4288426301788221,0.27555461948890764,Aditya Khan,20,Female,Visakhapatnam,2023-02-14,Product_045,Grocery,992.11,139,2025-09-16,190,5,47.06,47.06
T000579,U0108,P039,52.21,2025-02-24,-0.33888073562145316,52.21,2025,2,24,2,False,False,True,False,False,False,Medium,3.9742463486082777,-0.26126238309648137,0.3117101937657961,Saanvi Singh,33,Female,Vadodara,2024-05-03,Product_039,Grocery,4167.72,453,2025-07-25,243,6,52.21,52.21
T000580,U0109,P012,79.23,2023-12-21,0.2561243768801496,79.23,2023,12,21,3,False,False,False,True,False,False,Medium,4.3848975097655645,0.617964466644266,0.501404099971918,Aarav Singh,34,Female,Chennai,2023-03-17,Product_012,Sports,4263.31,176,2025-07-29,239,3,79.23,79.23
T000581,U0143,P011,60.74,2024-08-14,-0.15104233408042164,60.74,2024,8,14,3,False,False,False,True,False,False,Medium,4.122932019074013,0.01630256983795884,0.37159505756809885,Aarohi Verma,19,Female,Kolkata,2023-10-28,Product_011,Electronics,1410.29,28,2025-03-19,371,3,60.74,60.74
T000582,U0036,P012,24.5,2025-07-12,-0.9490802791973011,24.5,2025,7,12,4,False,False,False,False,True,False,Low,3.2386784521643803,-1.1629417319608821,0.11717214265655714,Ira Sharma,22,Other,Lucknow,2023-05-16,Product_012,Sports,4263.31,176,2025-08-28,209,5,24.5,24.5
T000583,U0159,P004,68.59,2023-01-20,0.021821845532368205,68.59,2023,1,20,4,False,False,False,False,True,False,Medium,4.2426208788567585,0.27174042218676964,0.4267059814658804,Aditya Khan,22,Female,Kolkata,2024-02-08,Product_004,Toys,2600.12,229,2025-10-16,160,2,68.59,68.59
T000584,U0125,P009,78.76,2025-02-25,0.24577454701798257,78.76,2025,2,25,2,False,False,True,False,False,False,Medium,4.379022125653583,0.6026707353571398,0.4981044650379107,Ira Joshi,36,Other,Kolkata,2022-10-09,Product_009,Clothing,1799.44,163,2025-06-21,277,2,78.76,78.76
T000585,U0144,P033,76.39,2025-10-10,0.1935849794151402,76.39,2025,10,10,5,False,False,False,False,False,True,Medium,4.348857573282368,0.5255512818454604,0.4814658803706824,Aditya Verma,33,Male,Kolkata,2022-07-24,Product_033,Clothing,3874.48,45,2025-10-10,166,2,76.39,76.39
T000586,U0105,P044,104.42,2025-05-01,0.8108312156631019,104.42,2025,5,1,3,False,False,False,True,False,False,High,4.6579523714270605,1.437643383926628,0.6782504914349902,Kabir Amin,30,Female,Indore,2022-12-01,Product_044,Beauty,1655.45,268,2025-05-10,319,6,81.71000000000001,202.88
T000587,U0182,P029,90.05,2023-12-09,0.4943906728559948,90.05,2023,12,9,3,False,False,False,True,False,False,Medium,4.511408806173617,0.9700456847861934,0.5773659084526818,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_029,Clothing,128.31,289,2025-10-28,148,11,61.334999999999994,236.67
T000588,U0022,P037,71.92,2024-03-27,0.09515149115155162,71.92,2024,3,27,1,False,True,False,False,False,False,Medium,4.289362949810462,0.38009813534874914,0.4500842459983151,Anaya Das,30,Other,Bhopal,2023-02-10,Product_037,Clothing,1750.62,496,2025-04-27,332,5,71.92,71.92
T000589,U0075,P003,52.35,2024-04-05,-0.3357978075774034,52.35,2024,4,5,4,False,False,False,False,True,False,Medium,3.976873977747762,-0.2567068035641459,0.3126930637461387,Reyansh Roy,18,Other,Surat,2023-09-19,Product_003,Beauty,3027.98,127,2025-03-15,375,2,52.35,169.92
T000590,U0138,P019,20.15,2025-07-25,-1.044871257708847,21.137,2025,7,25,2,False,False,True,False,False,False,Low,3.0516399054922867,-1.304490096001306,0.08663296826734063,Aadhya Chopra,29,Other,Mumbai,2022-03-27,Product_019,Home,523.79,441,2025-07-25,243,4,31.445,20.15
T000591,U0145,P048,70.65,2023-08-20,0.06718492960910036,70.65,2023,8,20,3,False,False,False,True,False,False,Medium,4.271793154274181,0.338772521019706,0.4411682111766358,Aarav Kulkarni,34,Male,Kolkata,2022-05-10,Product_048,Clothing,3666.72,295,2025-03-29,361,7,70.65,70.65
T000592,U0147,P008,61.84,2025-01-21,-0.12681932802003068,61.84,2025,1,21,4,False,False,False,False,True,False,Medium,4.14059181338742,0.052096409020594786,0.37931760741364784,Ishaan Mehta,22,Male,Ghaziabad,2023-09-14,Product_008,Books,4534.16,161,2025-10-25,151,12,69.515,257.28
T000593,U0139,P049,64.26,2025-06-22,-0.07352871468717061,64.26,2025,6,22,1,False,True,False,False,False,False,Medium,4.178379291165174,0.1308428552223938,0.3963072170738557,Kiara Reddy,38,Female,Pune,2022-02-21,Product_049,Home,1701.17,159,2025-06-22,276,4,64.26,64.26
T000594,U0140,P014,25.38,2023-07-29,-0.9297018743489884,25.38,2023,7,29,3,False,False,False,True,False,False,Low,3.2726061472891685,-1.1343066606147734,0.12335018253299636,Ishaan Bose,22,Female,Chennai,2023-04-11,Product_014,Beauty,3844.95,467,2024-06-25,638,4,25.38,62.91
T000595,U0189,P042,28.54,2024-09-01,-0.8601157842118653,28.54,2024,9,1,2,False,False,True,False,False,False,Low,3.3857452771032337,-1.031480722599201,0.14553496208930075,Sai Iyer,25,Other,Bengaluru,2022-06-10,Product_042,Home,4406.39,59,2024-09-01,570,3,28.54,28.54
T000596,U0009,P029,102.71,2024-12-14,0.7731754516964939,102.71,2024,12,14,4,False,False,False,False,True,False,High,4.641598542601643,1.38200023392453,0.6662454366750912,Aditya Bose,28,Male,Kanpur,2024-05-17,Product_029,Clothing,128.31,289,2024-12-14,466,3,102.71,142.42
T000597,U0023,P029,53.32,2024-04-30,-0.3144375204150587,53.32,2024,4,30,1,False,True,False,False,False,False,Medium,3.9948924832504407,-0.22514314537582156,0.319502948609941,Myra Reddy,32,Female,Ahmedabad,2022-09-10,Product_029,Clothing,128.31,289,2024-12-12,468,5,53.32,53.32
T000598,U0054,P048,82.18,2024-12-19,0.32108607495119806,82.18,2024,12,19,0,True,False,False,False,False,False,Medium,4.421006934314765,0.713957035361335,0.5221145745577086,Aarohi Roy,36,Male,Indore,2022-07-07,Product_048,Clothing,3666.72,295,2024-12-19,461,2,82.18,82.18
T000599,U0182,P040,55.53,2025-05-26,-0.26577129914827324,55.53,2025,5,26,5,False,False,False,False,False,True,Medium,4.0347714706871995,-0.15323006847252577,0.3350182532996349,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_040,Grocery,4011.76,36,2025-10-28,148,11,55.53,55.53
T000600,U0043,P040,55.58,2024-02-28,-0.26467025341825556,55.58,2024,2,28,2,False,False,True,False,False,False,Medium,4.035655565873421,-0.15160307578240603,0.3353692782926144,Ira Roy,31,Male,Kolkata,2022-08-19,Product_040,Grocery,4011.76,36,2025-05-12,317,5,36.575,55.58
T000601,U0053,P004,95.87,2024-12-19,0.6225523958300634,95.87,2024,12,19,0,True,False,False,False,False,False,Medium,4.573369873438294,1.15942763391614,0.6182252176354956,Anaya Patel,26,Male,Chennai,2022-07-14,Product_004,Toys,2600.12,229,2025-05-09,320,5,95.87,95.87
T000602,U0137,P018,40.06,2023-12-11,-0.6064348480157712,40.06,2023,12,11,0,True,False,False,False,False,False,Low,3.7150344115907874,-0.656621606795596,0.22641112047177758,Myra Reddy,25,Other,Vadodara,2022-01-28,Product_018,Electronics,2390.82,158,2024-09-23,548,4,40.06,40.06
T000603,U0083,P046,57.84,2024-08-15,-0.21490298642145225,57.84,2024,8,15,4,False,False,False,False,True,False,Medium,4.074821895733237,-0.0780630061889903,0.35123560797528786,Arjun Khan,43,Male,Thane,2023-07-19,Product_046,Toys,4970.99,267,2025-10-23,153,8,57.84,57.84
T000604,U0147,P018,41.37,2023-07-15,-0.5775874498893057,41.37,2023,7,15,0,True,False,False,False,False,False,Low,3.7464405646384678,-0.6139943983144571,0.23560797528784047,Ishaan Mehta,22,Male,Ghaziabad,2023-09-14,Product_018,Electronics,2390.82,158,2025-10-25,151,12,41.37,103.53999999999999
T000605,U0035,P049,42.07,2023-05-02,-0.5621728096690569,42.07,2023,5,2,3,False,False,False,True,False,False,Low,3.7628266990660193,-0.5912165006527796,0.2405223251895535,Muhammad Reddy,38,Female,Pune,2023-07-07,Product_049,Home,1701.17,159,2025-07-26,242,5,42.07,42.07
T000606,U0071,P042,45.35,2023-09-29,-0.48994420977989117,45.35,2023,9,29,2,False,False,True,False,False,False,Low,3.836221292011864,-0.4844857801809198,0.2635495647290087,Kabir Roy,34,Female,Bengaluru,2022-01-10,Product_042,Home,4406.39,59,2024-09-03,568,8,77.85,96.39
T000607,U0064,P010,62.38,2024-10-21,-0.1149280341358388,62.38,2024,10,21,5,False,False,False,False,False,True,Medium,4.149148354262775,0.06966793007388875,0.38310867733782644,Ira Amin,22,Male,Delhi,2024-09-10,Product_010,Sports,1315.44,77,2025-03-15,375,7,62.38,122.71000000000001
T000608,U0064,P049,40.97,2025-03-15,-0.5863958157294479,40.97,2025,3,15,5,False,False,False,False,False,True,Low,3.7369550773454994,-0.6270103398354155,0.23279977534400448,Ira Amin,22,Male,Delhi,2024-09-10,Product_049,Home,1701.17,159,2025-03-15,375,7,40.97,40.97
T000609,U0126,P010,115.98,2024-07-04,1.0653929884432103,115.98,2024,7,4,0,True,False,False,False,False,False,High,4.76200298001488,1.813804093882329,0.7594074698118506,Myra Gupta,49,Other,Surat,2022-08-29,Product_010,Sports,1315.44,77,2024-07-27,606,6,87.8,115.98
T000610,U0161,P027,31.92,2025-07-14,-0.7856850928626641,31.92,2025,7,14,3,False,False,False,True,False,False,Low,3.494080375808869,-0.9214960167471017,0.16926425161471498,Aarav Joshi,24,Female,Pune,2023-05-15,Product_027,Toys,2241.45,134,2025-10-12,164,5,31.92,31.92
T000611,U0020,P041,48.81,2025-04-05,-0.41375184526266146,48.81,2025,4,5,1,False,True,False,False,False,False,Low,3.908215767085192,-0.37189788602462864,0.28784049424319014,Vivaan Ghosh,20,Male,Lucknow,2023-02-15,Product_041,Home,3218.83,273,2025-04-05,354,4,48.81,48.81
T000612,U0132,P048,41.94,2025-01-25,-0.5650355285671032,41.94,2025,1,25,4,False,False,False,False,True,False,Low,3.759803792450635,-0.5954466816470912,0.23960966020780677,Aarav Chopra,32,Female,Bhopal,2022-01-07,Product_048,Clothing,3666.72,295,2025-08-27,210,6,41.94,120.87
T000613,U0117,P032,130.08,2023-01-06,1.3758878843082214,124.071,2023,1,6,4,False,False,False,False,True,False,High,4.8758078238306135,2.272616032496116,0.8583965178320697,Aadhya Joshi,31,Female,Kolkata,2022-06-01,Product_032,Books,2913.02,176,2025-09-06,200,12,130.08,165.31
T000614,U0199,P047,61.43,2025-07-27,-0.1358479030061765,61.43,2025,7,27,1,False,True,False,False,False,False,Medium,4.134045929073653,0.038755068961612196,0.37643920247121593,Meera Roy,32,Male,Ghaziabad,2022-02-10,Product_047,Electronics,1846.57,300,2025-07-27,241,8,81.94,61.43
T000615,U0163,P043,101.4,2025-01-03,0.7443280535700286,101.4,2025,1,3,5,False,False,False,False,False,True,High,4.628886712605407,1.3393730254433913,0.6570485818590284,Sara Khan,41,Other,Mumbai,2023-06-14,Product_043,Home,3416.65,309,2025-01-23,426,6,112.59,101.4
T000616,U0017,P035,22.39,2024-03-22,-0.995544409004051,22.39,2024,3,22,3,False,False,False,True,False,False,Low,3.1523085805960878,-1.2316008234839382,0.10235888795282225,Ishaan Gupta,23,Other,Pune,2023-07-01,Product_035,Sports,2998.97,82,2025-09-07,199,5,22.39,22.39
T000617,U0110,P014,64.09,2024-07-03,-0.07727227016923106,64.09,2024,7,3,3,False,False,False,True,False,False,Medium,4.175770927584296,0.1253110800759864,0.3951137320977254,Saanvi Kulkarni,31,Other,Lucknow,2023-04-22,Product_014,Beauty,3844.95,467,2025-09-10,196,5,64.09,64.09
T000618,U0083,P019,93.11,2023-09-25,0.5617746715330824,93.11,2023,9,25,4,False,False,False,False,True,False,Medium,4.544464310870697,1.069617637421526,0.5988486380230272,Arjun Khan,43,Male,Thane,2023-07-19,Product_019,Home,523.79,441,2025-10-23,153,8,93.11,140.98
T000619,U0145,P032,57.36,2023-04-10,-0.22547302542962294,57.36,2023,4,10,4,False,False,False,False,True,False,Medium,4.066630723654585,-0.09368213601414063,0.3478657680426846,Aarav Kulkarni,34,Male,Kolkata,2022-05-10,Product_032,Books,2913.02,176,2025-03-29,361,7,57.36,141.0
T000620,U0012,P007,103.47,2025-07-30,0.7899113467927642,103.47,2025,7,30,5,False,False,False,False,False,True,High,4.648899948849417,1.4067305228143514,0.6715810165683797,Aarohi Singh,28,Other,Ghaziabad,2024-06-25,Product_007,Books,2084.59,134,2025-10-05,171,7,94.10499999999999,185.72
T000621,U0005,P008,40.03,2025-06-22,-0.6070954754537818,40.03,2025,6,22,2,False,False,True,False,False,False,Low,3.714303506454095,-0.6575978024096679,0.22620050547598988,Sara Sharma,30,Other,Chennai,2024-01-04,Product_008,Books,4534.16,161,2025-06-22,276,6,40.03,68.07
T000622,U0117,P001,127.18,2024-02-19,1.3120272319671906,124.071,2024,2,19,3,False,False,False,True,False,False,High,4.853435526076081,2.178250456469167,0.8380370682392587,Aadhya Joshi,31,Female,Kolkata,2022-06-01,Product_001,Grocery,264.89,371,2025-09-06,200,12,69.1625,127.18
T000624,U0041,P018,43.92,2025-01-08,-0.5214341176583993,43.92,2025,1,8,1,False,True,False,False,False,False,Low,3.8048831298702424,-0.5310177711183465,0.253510249929795,Sara Mukherjee,37,Male,Vadodara,2024-02-13,Product_018,Electronics,2390.82,158,2025-09-18,188,5,43.92,43.92
T000625,U0065,P006,41.79,2023-12-05,-0.5683386657571564,41.79,2023,12,5,4,False,False,False,False,True,False,Low,3.7563044304287256,-0.6003276597174506,0.23855658522886827,Ira Gupta,38,Male,Bengaluru,2023-09-02,Product_006,Clothing,3250.7,481,2025-10-12,164,4,41.79,41.79
T000626,U0014,P026,130.59,2024-09-17,1.3871185507544026,124.071,2024,9,17,5,False,False,False,False,False,True,High,4.879691028162049,2.289211357935338,0.8619769727604606,Sai Singh,18,Male,Kolkata,2024-06-06,Product_026,Beauty,3490.97,332,2025-01-30,419,5,130.59,227.37
T000627,U0186,P045,140.86,2025-05-29,1.6132733437000526,124.071,2025,5,29,2,False,False,True,False,False,False,High,4.954840655773941,2.623395656485948,0.93407750631845,Saanvi Mukherjee,37,Female,Patna,2023-09-28,Product_045,Grocery,992.11,139,2025-09-29,177,3,140.86,140.86
T000628,U0168,P006,39.9,2023-07-14,-0.6099581943518281,39.9,2023,7,14,5,False,False,False,False,False,True,Low,3.711130063048756,-0.6618279834039795,0.22528784049424316,Saanvi Mehta,47,Female,Vadodara,2023-06-28,Product_006,Clothing,3250.7,481,2024-06-15,648,5,33.065,39.9
T000629,U0001,P014,42.43,2023-06-09,-0.554245280412929,42.43,2023,6,9,3,False,False,False,True,False,False,Low,3.7711504465467307,-0.579502153283917,0.2430497051390059,Vihaan Sharma,35,Other,Jaipur,2022-09-08,Product_014,Beauty,3844.95,467,2024-08-20,582,3,42.43,42.43
